time,fprint,seed,id,group1,group2,name,runtime,lang,num_atts,sub_atts,in_tokens,out_tokens,total_tokens,score,tests,passed,comp_err,rt_err,wrong_output,time_limit,mem_limit,other_err,error_msg
2023-11-11T14:21:55.802938,fp_eeff13170a,2,81b2eec0-a7b3-11e7-a937-00505601122b,Programming I and II,,5P 5.1 Vypsání pole v opačném pořadí,python3,cs,0,0,401,33,434,1.00,6,6,0,0,0,0,0,0,
2023-11-11T14:21:59.717870,fp_eeff13170a,2,64a9972c-ea9f-11e9-9ce9-00505601122b,Programming I and II,,Průsečík úseček,python3,cs,0,0,421,205,626,0.60,15,9,0,0,6,0,0,0,
2023-11-11T14:22:03.237168,fp_eeff13170a,2,00c64bbc-28de-11ec-986f-f39926f24a9c,Programming I and II,,Eulerova funkce φ,python3,cs,0,0,413,107,520,1.00,6,6,0,0,0,0,0,0,
2023-11-11T14:22:06.312284,fp_eeff13170a,2,08deab74-85f8-11eb-a1a9-005056ad4f31,Programming I and II,,NumPy - x-ková matice,python3,cs,0,0,429,43,472,1.00,5,5,0,0,0,0,0,0,
2023-11-11T14:22:08.958854,fp_eeff13170a,2,e5ce30fb-3c22-11ec-986f-f39926f24a9c,Programming I and II,,Druhá největší hodnota,python3,cs,0,0,425,35,460,1.00,11,11,0,0,0,0,0,0,
2023-11-11T14:22:11.738368,fp_eeff13170a,2,91e0cb16-34ad-42b0-b17c-39a8e0747a47,Programming I and II,,Fibonacci numbers,python3,en,0,0,340,44,384,0.20,10,2,0,0,8,0,0,0,
2023-11-11T14:22:14.805853,fp_eeff13170a,2,0f783909-2eb1-11ec-986f-f39926f24a9c,Programming I and II,,Odstranění duplikátů ze seznamu,python3,cs,0,0,404,44,448,1.00,3,3,0,0,0,0,0,0,
2023-11-11T14:22:20.791650,fp_eeff13170a,2,3485ea4f-7205-11ec-986f-f39926f24a9c,Algoritmizace,,Notace - IR,python3,cs,0,0,421,161,582,0.00,4,0,0,0,4,0,0,0,
2023-11-11T14:22:26.473625,fp_eeff13170a,2,62597d41-5272-11ea-a595-00505601122b,Non-Procedural Programming,,Disjoint split,prolog,en,0,0,315,36,351,0.25,4,1,0,0,3,0,0,0,
2023-11-11T14:22:29.066210,fp_eeff13170a,2,1076ec35-90b8-11ec-986f-f39926f24a9c,Non-Procedural Programming,,Logaritmus,prolog,cs,0,0,378,42,420,0.57,7,4,0,0,3,0,0,0,
