time,fprint,seed,id,group1,group2,name,runtime,lang,num_atts,sub_atts,in_tokens,out_tokens,total_tokens,score,tests,passed,comp_err,rt_err,wrong_output,time_limit,mem_limit,other_err,error_msg
2023-11-18T11:00:30.144459,fp_a24b4d720c,1,91e0cb16-34ad-42b0-b17c-39a8e0747a47,Programming I and II,,Fibonacci numbers,python3,en,0,0,364,57,421,0.20,10,2,0,0,8,0,0,0,
2023-11-18T11:00:34.539012,fp_a24b4d720c,1,0f783909-2eb1-11ec-986f-f39926f24a9c,Programming I and II,,(title in AnonLang),python3,al,0,0,428,66,494,0.67,3,2,0,0,1,0,0,0,
2023-11-18T11:00:46.325778,fp_a24b4d720c,1,3485ea4f-7205-11ec-986f-f39926f24a9c,Algoritmizace,,(title in AnonLang),python3,al,0,0,445,268,713,0.00,4,0,0,0,4,0,0,0,
2023-11-18T11:00:51.382735,fp_a24b4d720c,1,62597d41-5272-11ea-a595-00505601122b,Non-Procedural Programming,,Disjoint split,prolog,en,0,0,339,52,391,1.00,4,4,0,0,0,0,0,0,
2023-11-18T11:01:07.696978,fp_a24b4d720c,1,1076ec35-90b8-11ec-986f-f39926f24a9c,Non-Procedural Programming,,(title in AnonLang),prolog,al,0,0,402,383,785,1.00,7,7,0,0,0,0,0,0,
2023-11-18T11:01:14.530397,fp_a24b4d720c,1,bb1a0d53-f366-11e9-9ce9-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,454,97,551,1.00,4,4,0,0,0,0,0,0,
2023-11-18T11:01:22.180109,fp_a24b4d720c,1,0753f090-a88c-11e7-a937-00505601122b,Programming I and II,,Prime factorization,cs-dotnet-core,en,0,0,420,149,569,1.00,10,10,0,0,0,0,0,0,
2023-11-18T11:01:26.397789,fp_a24b4d720c,1,bd877440-85fa-11eb-a1a9-005056ad4f31,Programming I and II,,(title in AnonLang),python3,al,0,0,481,50,531,1.00,5,5,0,0,0,0,0,0,
2023-11-18T11:01:35.156920,fp_a24b4d720c,1,85eb2866-a7b3-11e7-a937-00505601122b,Programming I and II,,(title in AnonLang),python3,al,0,0,446,163,609,0.00,6,0,0,0,6,0,0,0,
2023-11-18T11:01:40.233753,fp_a24b4d720c,1,76a7adc9-a88f-11e7-a937-00505601122b,Programming I and II,,Decomposition into sums,python3,en,0,0,393,74,467,1.00,5,5,0,0,0,0,0,0,
